19.37,16.21
17.19,13.20
18.44,15.49
11.57,9.19
13.23,9.13
11.36,8.80
12.67,9.77
15.68,12.83
14.18,11.32
10.92,8.34
12.21,9.35
15.01,10.34
16.14,11.65
11.92,8.45
11.23,9.13
17.73,13.94
11.90,10.05
13.49,10.94
12.67,9.23
8.18,6.80
17.91,19.98
17.09,11.48
15.14,12.25
19.04,16.44
14.01,10.24
15.62,10.54
19.30,15.02
14.62,11.21
13.72,9.18
17.54,13.01
12.92,8.83
12.81,11.44
11.09,9.56
8.84,6.84
13.07,10.67
20.36,16.27
14.80,12.92
15.99,10.87
14.86,10.90
12.63,9.87
13.55,10.44
16.47,13.08
7.53,5.72
17.17,16.97
14.48,11.34
13.64,10.19
16.03,13.98
12.93,10.27
14.17,13.32
8.59,6.38
16.00,11.65
15.47,13.23
21.62,19.12
18.05,14.79
25.07,20.04
15.99,13.53
11.41,8.89
15.28,12.03
9.44,7.81
17.92,13.82
14.62,9.82
13.98,11.49
18.44,13.93
22.38,14.76
28.45,24.33
12.89,9.47
17.77,15.00
8.66,7.11
13.98,10.13
21.46,23.01
19.76,15.84
12.55,10.91
19.24,16.76
11.35,9.76
26.15,24.44
24.19,21.03
14.75,11.35
16.77,15.75
16.38,13.36
25.03,24.39
16.78,14.00
11.89,10.19
17.18,14.34
14.29,11.70
13.45,11.62
14.13,10.19
13.59,10.07
22.96,20.81
20.90,16.90
17.49,13.23
18.07,14.85
10.32,9.70
16.36,13.00
12.21,9.20
13.89,11.86
13.97,13.16
15.50,11.93
14.28,12.39
12.50,10.63
14.37,11.76
11.65,9.37
18.78,15.63
14.73,10.89
23.11,19.63
20.45,18.30
14.28,12.21
13.00,11.29
20.52,16.97
10.50,8.50
12.45,10.39
17.07,13.77
14.35,12.89
18.17,13.53
15.30,11.96
20.09,13.63
12.02,10.01
13.40,10.48
17.74,14.23
20.21,16.64
20.29,15.90
22.03,22.27
36.42,35.13
27.87,28.49
70.68,78.24
50.04,58.07
59.15,64.86
51.59,56.43
53.76,57.23
52.26,54.99
62.74,71.18
50.98,51.70
52.81,56.29
50.72,52.39
49.82,57.21
33.56,40.13
66.66,65.19
12.20,14.16
3.93,4.61
7.74,8.62
19.71,18.66
22.36,17.37
19.99,18.23
13.88,11.51
9.41,6.95
15.57,11.42
17.38,14.89
14.55,13.80
11.32,8.19
15.84,12.29
18.78,16.33
13.71,11.00
25.98,20.15
24.44,19.69
14.31,9.74
30.21,23.56
19.22,16.35
29.56,27.84
29.61,34.64
38.89,47.48
71.18,75.72
59.09,60.48
93.58,89.25
71.87,74.24
62.62,66.83
44.15,47.19
75.03,78.36
58.54,64.31
80.71,86.22
56.68,61.42
56.79,57.84
35.57,36.65
30.40,36.97
41.39,45.03
3.01,2.87
9.79,9.66
10.56,10.82
12.61,12.25
10.62,9.39
1.34,1.14
1.57,1.41
1.39,1.14
1.30,1.25
1.31,1.16
1.40,1.22
1.44,1.46
1.15,1.22
1.21,1.18
1.32,1.16
6.63,6.05
13.40,14.59
10.92,11.27
34.43,35.12
86.76,89.98
85.07,94.06
97.99,98.91
66.64,70.89
62.31,69.33
73.54,75.33
84.83,86.64
58.08,64.04
48.88,49.94
60.49,60.96
14.66,17.82
4.69,4.83
8.24,9.75
29.03,28.00
15.02,15.04
8.97,7.65
8.86,7.89
6.08,5.73
4.28,3.61
3.79,3.69
5.49,3.59
3.20,2.88
4.27,3.92
4.77,3.47
1.57,1.15
1.63,1.59
9.41,9.17
